Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:		Waiting:	
117		296795		767		297675		309380		12585		16.408083		11818
118		267120		468		267709		270341		3221		6.882479		2753
119		90656		487		90982		92745		2089		4.289528		1602
120		309044		2		310809		310811		1767		883.500000		1765
121		355272		637		355549		359571		4299		6.748823		3662
122		241816		423		242425		245764		3948		9.333333		3525
123		159656		530		159741		160706		1050		1.981132		520
124		488180		230		488405		489212		1032		4.486957		802
125		295735		305		296415		300362		4627		15.170492		4322
126		54468		672		55700		60805		6337		9.430060		5665
127		162315		119		162351		162659		344		2.890756		225
128		291305		688		291341		292670		1365		1.984012		677
129		104622		138		104891		105349		727		5.268116		589
130		491710		115		492121		492556		846		7.356522		731
131		281908		479		282012		282832		924		1.929019		445
132		315644		470		316912		323231		7587		16.142553		7117
133		53737		304		54965		58234		4497		14.792763		4193
134		63541		365		63541		63921		380		1.041096		15
135		224717		746		224763		226888		2171		2.910188		1425
136		78981		587		79629		83732		4751		8.093697		4164
137		472560		791		473030		476978		4418		5.585335		3627
138		71		350		71		436		365		1.042857		15
139		38178		218		38700		40556		2378		10.908257		2160
140		375273		604		375273		376327		1054		1.745033		450
141		243674		314		244456		246740		3066		9.764331		2752
142		480783		142		480870		481227		444		3.126761		302
143		281181		391		281181		281797		616		1.575448		225
144		384079		442		384625		386284		2205		4.988688		1763
145		270155		556		270491		273079		2924		5.258993		2368
146		240233		590		240233		242105		1872		3.172881		1282
147		429858		416		430464		434421		4563		10.968750		4147
148		163471		678		163673		165691		2220		3.274336		1542
149		154993		748		155053		158383		3390		4.532086		2642
150		177044		613		177186		178352		1308		2.133768		695
151		99598		512		99743		101427		1829		3.572266		1317
152		476053		27		476645		476672		619		22.925926		592
153		93175		512		93598		96350		3175		6.201172		2663
154		220728		477		220861		222381		1653		3.465409		1176
155		497079		507		497414		500019		2940		5.798817		2433
156		497971		354		498422		500078		2107		5.951977		1753
157		42095		754		42588		47483		5388		7.145889		4634
158		163095		708		163283		165508		2413		3.408192		1705
159		283548		77		283662		283739		191		2.480519		114
160		241783		775		242320		248685		6902		8.905806		6127
161		422963		456		423086		424020		1057		2.317982		601
162		138471		418		138915		141628		3157		7.552632		2739
163		54246		375		55385		58646		4400		11.733333		4025
164		385473		343		385664		386962		1489		4.341108		1146
165		28954		441		29026		30022		1068		2.421769		627
166		105303		119		105564		106108		805		6.764706		686
167		318544		106		320089		321924		3380		31.886792		3274
168		233416		557		234112		237673		4257		7.642729		3700
169		90184		72		90217		90289		105		1.458333		33
170		92129		97		92556		92653		524		5.402062		427
171		82849		64		83366		83430		581		9.078125		517
172		328016		502		328947		334107		6091		12.133466		5589
173		101560		497		101802		103441		1881		3.784708		1384
174		480924		713		481080		482297		1373		1.925666		660
175		38286		309		38894		41294		3008		9.734628		2699
176		455163		309		455478		456363		1200		3.883495		891
177		204725		3		204725		204728		3		1.000000		0
178		363128		387		363334		364142		1014		2.620155		627
179		428280		572		428694		432621		4341		7.589161		3769
180		484563		602		485020		488266		3703		6.151163		3101
181		327471		788		328071		334988		7517		9.539340		6729
182		118492		267		118492		118769		277		1.037453		10
183		187574		768		187864		191863		4289		5.584635		3521
184		90439		261		90504		91358		919		3.521073		658
185		338756		159		338861		339188		432		2.716981		273
186		365021		521		365021		365672		651		1.249520		130
187		305373		358		307001		312059		6686		18.675978		6328
188		79254		591		79964		83986		4732		8.006768		4141
189		216854		534		216854		218017		1163		2.177903		629
190		292041		531		292154		294783		2742		5.163842		2211
191		299238		293		300682		303920		4682		15.979522		4389
192		265446		358		266337		268623		3177		8.874302		2819
193		389895		316		390057		391018		1123		3.553797		807
194		295639		575		296280		303507		7868		13.683478		7293
195		393528		577		393889		398871		5343		9.259965		4766
196		291763		203		291839		292367		604		2.975369		401
197		386421		200		386709		387162		741		3.705000		541
198		383367		208		383922		385053		1686		8.105769		1478
199		294867		748		295384		304285		9418		12.590909		8670
200		368106		559		368184		369023		917		1.640429		358
201		205430		376		205609		206640		1210		3.218085		834
202		104284		680		104522		107398		3114		4.579412		2434
203		475221		405		475519		477828		2607		6.437037		2202
204		417737		691		417737		418458		721		1.043415		30
205		276421		76		276421		276497		76		1.000000		0
206		463568		532		463959		468137		4569		8.588346		4037
207		6040		12		6040		6052		12		1.000000		0
208		112327		215		112342		112816		489		2.274419		274
209		373941		736		374122		375172		1231		1.672554		495
210		214111		319		214417		215147		1036		3.247649		717
211		220872		270		221113		221984		1112		4.118519		842
212		4820		627		4875		5899		1079		1.720893		452
213		448833		94		449836		449930		1097		11.670213		1003
214		197641		540		197806		198801		1160		2.148148		620
215		411049		53		411558		411611		562		10.603774		509
216		410027		500		410244		412294		2267		4.534000		1767
217		347930		481		348012		349563		1633		3.395010		1152
218		127284		265		127785		129178		1894		7.147170		1629
219		230554		753		230748		235845		5291		7.026560		4538
220		31579		574		32266		36268		4689		8.168990		4115
221		287504		576		287685		288920		1416		2.458333		840
222		115339		748		115644		117525		2186		2.922460		1438
223		240514		297		240653		241800		1286		4.329966		989
224		205832		467		206039		207359		1527		3.269807		1060
225		168336		408		168405		169521		1185		2.904412		777
226		414628		296		414628		414934		306		1.033784		10
227		458522		409		458522		459130		608		1.486553		199
228		12854		249		12917		13411		557		2.236948		308
229		340340		508		340572		343838		3498		6.885827		2990
230		183760		96		184156		184252		492		5.125000		396
231		308946		190		310494		312259		3313		17.436842		3123
232		367869		540		367869		368749		880		1.629630		340
233		140803		77		141423		141500		697		9.051948		620
234		496380		306		496469		497840		1460		4.771242		1154
235		72879		159		72879		73043		164		1.031447		5
236		394685		761		395464		402969		8284		10.885677		7523
237		39459		736		40223		44315		4856		6.597826		4120
238		186632		425		186824		188099		1467		3.451765		1042
239		254042		326		254513		256348		2306		7.073620		1980
240		427132		17		427202		427219		87		5.117647		70
241		345111		779		345183		347238		2127		2.730424		1348
242		311587		161		313440		315224		3637		22.590062		3476
243		277561		786		277561		278382		821		1.044529		35
244		260045		442		260045		260612		567		1.282805		125
245		51288		654		52598		59225		7937		12.136086		7283
246		385642		606		386032		387908		2266		3.739274		1660
247		70296		587		70296		71020		724		1.233390		137
248		49814		265		51011		53794		3980		15.018868		3715
249		281369		701		281391		282748		1379		1.967190		678
250		98810		596		98823		100259		1449		2.431208		853
251		90507		649		90667		93219		2712		4.178737		2063
252		230984		696		231378		236493		5509		7.915230		4813
253		19872		367		19872		20254		382		1.040872		15
254		426292		17		426514		426531		239		14.058824		222
255		326432		315		327387		330313		3881		12.320635		3566
256		212645		177		212962		213362		717		4.050847		540
257		227889		696		227889		229849		1960		2.816092		1264
258		24233		585		24466		25760		1527		2.610256		942
259		381377		651		381472		382573		1196		1.837174		545
260		156055		279		156573		157700		1645		5.896057		1366
261		228083		666		228099		230164		2081		3.124625		1415
262		325603		98		326591		326689		1086		11.081633		988
263		311561		780		313335		324153		12592		16.143590		11812
264		25831		218		25975		27053		1222		5.605505		1004
265		437964		132		438931		439741		1777		13.462121		1645
266		463531		642		463854		468946		5415		8.434579		4773
267		134489		472		134681		137056		2567		5.438559		2095
268		174790		116		175212		175858		1068		9.206897		952
269		128483		762		129008		133435		4952		6.498688		4190
270		444627		283		445495		447700		3073		10.858657		2790
271		470858		516		471133		474025		3167		6.137597		2651
272		159163		473		159219		159919		756		1.598309		283
273		197856		348		197973		198651		795		2.284483		447
274		220549		197		220549		220856		307		1.558376		110
275		467674		34		468417		468451		777		22.852941		743
276		28250		605		28321		29136		886		1.464463		281
277		434654		110		435692		436899		2245		20.409091		2135
278		26840		254		27222		27924		1084		4.267717		830
279		245623		616		246306		252530		6907		11.212662		6291
280		355498		673		355843		359859		4361		6.479941		3688
281		193665		740		194182		196818		3153		4.260811		2413
282		228411		631		228729		230410		1999		3.167987		1368
283		29897		155		30132		30791		894		5.767742		739
284		498867		2		499375		499377		510		255.000000		508
285		20635		782		20735		23332		2697		3.448849		1915
286		129648		296		130191		131702		2054		6.939189		1758
287		100767		646		101100		103339		2572		3.981424		1926
288		206593		12		206855		206867		274		22.833333		262
289		472207		577		472610		475409		3202		5.549393		2625
290		394209		295		394834		396992		2783		9.433898		2488
291		336451		234		336764		337492		1041		4.448718		807
292		168342		413		168510		169644		1302		3.152542		889
293		309017		706		310704		321808		12791		18.117564		12085
294		33672		784		34389		38889		5217		6.654337		4433
295		264207		593		264906		268826		4619		7.789207		4026
296		270932		724		271260		275387		4455		6.153315		3731
297		224553		625		224553		226048		1495		2.392000		870
298		318731		144		320383		322059		3328		23.111111		3184
299		418896		403		418930		420049		1153		2.861042		750
300		429183		799		429663		436779		7596		9.506884		6797
301		261093		684		261296		264376		3283		4.799708		2599
302		463728		433		464176		467890		4162		9.612009		3729
303		347643		614		347737		349661		2018		3.286645		1404
304		193189		274		193585		195096		1907		6.959854		1633
305		130168		204		130779		132163		1995		9.779412		1791
306		292436		551		292675		295855		3419		6.205082		2868
307		42562		572		42926		46374		3812		6.664336		3240
308		254076		780		254723		257995		3919		5.024359		3139
309		172314		381		172314		172793		479		1.257218		98
310		422572		549		422666		423959		1387		2.526412		838
311		209623		74		209977		210051		428		5.783784		354
312		427097		705		427097		429878		2781		3.944681		2076
313		209199		577		209242		211305		2106		3.649913		1529
314		204979		581		204979		205900		921		1.585198		340
315		79779		448		80599		83785		4006		8.941964		3558
316		100330		115		100450		100780		450		3.913043		335
317		209346		425		209557		211335		1989		4.680000		1564
318		235437		412		236187		238030		2593		6.293689		2181
319		267084		543		267604		270744		3660		6.740331		3117
320		409545		627		409614		412144		2599		4.145136		1972
321		32377		5		33301		33306		929		185.800000		924
322		396575		382		397627		401164		4589		12.013089		4207
323		179112		92		179112		179204		92		1.000000		0
324		442871		604		443458		449411		6540		10.827815		5936
325		471104		579		471497		474546		3442		5.944732		2863
326		320651		197		322111		323858		3207		16.279188		3010
327		91652		728		91993		95793		4141		5.688187		3413
328		114904		102		115112		115429		525		5.147059		423
329		26281		53		26767		26820		539		10.169811		486
330		461651		236		461791		462352		701		2.970339		465
331		3101		13		3255		3268		167		12.846154		154
332		479637		735		479637		480407		770		1.047619		35
333		158745		449		158745		159214		469		1.044543		20
334		302142		675		303512		313991		11849		17.554074		11174
335		160053		230		160134		160671		618		2.686957		388
336		355786		488		356368		359004		3218		6.594262		2730
337		430020		783		430779		438227		8207		10.481481		7424
338		300073		362		301715		306576		6503		17.964088		6141
339		419365		334		419560		420508		1143		3.422156		809
340		493263		98		493373		493471		208		2.122449		110
341		141093		70		141633		141703		610		8.714286		540
342		71196		316		71253		71959		763		2.414557		447
343		94368		746		94872		97588		3220		4.316354		2474
344		49949		53		51235		51288		1339		25.264151		1286
345		55039		650		56038		61070		6031		9.278462		5381
346		243062		754		243650		250196		7134		9.461538		6380
347		106287		542		106734		108390		2103		3.880074		1561
348		286941		652		286995		288262		1321		2.026074		669
349		454125		233		454142		454700		575		2.467811		342
350		207213		284		207469		208165		952		3.352113		668
351		317122		131		318242		319769		2647		20.206107		2516
352		339312		600		339312		341134		1822		3.036667		1222
353		331713		743		332606		336549		4836		6.508748		4093
354		372627		187		372627		372819		192		1.026738		5
355		398683		231		399820		401935		3252		14.077922		3021
356		174251		644		174372		177076		2825		4.386646		2181
357		196158		129		196358		196668		510		3.953488		381
358		288873		648		288925		289677		804		1.240741		156
359		464252		479		464928		468640		4388		9.160752		3909
360		427527		776		427644		432439		4912		6.329897		4136
361		383128		444		383397		385627		2499		5.628378		2055
362		93784		542		94228		96712		2928		5.402214		2386
363		442344		616		442513		447402		5058		8.211039		4442
364		270799		278		270945		271968		1169		4.205036		891
365		2512		471		2700		3764		1252		2.658174		781
366		43352		765		43754		50109		6757		8.832680		5992
367		73716		435		73787		74592		876		2.013793		441
368		83129		266		83790		85266		2137		8.033835		1871
369		38403		630		39209		43061		4658		7.393651		4028
370		189211		109		189784		190659		1448		13.284404		1339
371		354351		639		354394		356827		2476		3.874804		1837
372		25918		263		26185		27390		1472		5.596958		1209
373		125261		462		125370		126034		773		1.673160		311
374		373739		392		373807		374606		867		2.211735		475
375		169966		714		169966		171053		1087		1.522409		373
376		125157		20		125316		125336		179		8.950000		159
377		4560		647		4560		5657		1097		1.695518		450
378		58861		94		59440		59534		673		7.159574		579
379		132371		506		132693		134466		2095		4.140316		1589
380		359727		413		359989		360934		1207		2.922518		794
381		340377		484		340782		343720		3343		6.907025		2859
382		470870		232		471238		472395		1525		6.573276		1293
383		318448		494		319984		326525		8077		16.350202		7583
