Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:	Waiting:	
126		448574		424		449063		449487		913		2.1533		489
127		453894		652		453968		454620		726		1.1135		74
128		132932		152		132932		133084		152		1		0
129		172162		691		173185		173876		1714		2.48046		1023
130		183434		800		185991		186791		3357		4.19625		2557
131		45186		797		49239		50036		4850		6.08532		4053
132		7874		766		16951		17717		9843		12.8499		9077
133		57803		160		58179		58339		536		3.35		376
134		203435		616		203744		204360		925		1.50162		309
135		177973		403		178003		178406		433		1.07444		30
136		278005		722		278603		279325		1320		1.82825		598
137		229348		366		229364		229730		382		1.04372		16
138		412908		122		413555		413677		769		6.30328		647
139		346369		96		346369		346465		96		1		0
140		52926		733		53610		54343		1417		1.93315		684
141		311908		321		311916		312237		329		1.02492		8
142		282123		254		282567		282821		698		2.74803		444
143		151604		203		151814		152017		413		2.03448		210
144		284892		208		285319		285527		635		3.05288		427
145		93007		568		94958		95526		2519		4.43486		1951
146		480915		327		481943		482270		1355		4.14373		1028
147		442243		146		442885		443031		788		5.39726		642
148		466257		343		466649		466992		735		2.14286		392
149		200157		48		200157		200205		48		1		0
150		355649		93		355668		355761		112		1.2043		19
151		316013		84		316018		316102		89		1.05952		5
152		198400		55		198400		198455		55		1		0
153		483375		114		483558		483672		297		2.60526		183
154		431760		462		432237		432699		939		2.03247		477
155		447945		498		448272		448770		825		1.65663		327
156		148369		239		148865		149104		735		3.07531		496
157		18891		654		18891		19545		654		1		0
158		25656		93		25781		25874		218		2.34409		125
159		378252		449		379085		379534		1282		2.85523		833
160		10615		501		11131		11632		1017		2.02994		516
161		295227		60		295418		295478		251		4.18333		191
162		142156		683		142156		142839		683		1		0
163		13024		223		13210		13433		409		1.83408		186
164		253869		414		254274		254688		819		1.97826		405
165		294457		735		294457		295192		735		1		0
166		140369		271		140654		140925		556		2.05166		285
167		259524		423		260112		260535		1011		2.39007		588
168		204887		370		204887		205257		370		1		0
169		466430		53		466596		466649		219		4.13208		166
170		121701		648		121701		122349		648		1		0
171		137686		329		138178		138507		821		2.49544		492
172		190581		23		190581		190604		23		1		0
173		233266		130		233817		233947		681		5.23846		551
174		359777		590		359922		360512		735		1.24576		145
175		59490		319		60415		60734		1244		3.89969		925
176		99129		345		99129		99474		345		1		0
177		394627		670		396027		396697		2070		3.08955		1400
178		124891		487		124891		125378		487		1		0
179		366051		4		366215		366219		168		42		164
180		153537		362		153998		154360		823		2.27348		461
181		20983		510		22218		22728		1745		3.42157		1235
182		287331		307		287331		287638		307		1		0
183		149028		61		149104		149165		137		2.2459		76
184		56112		220		56276		56496		384		1.74545		164
185		145218		611		145931		146542		1324		2.16694		713
186		62538		566		62538		63104		566		1		0
187		496939		505		497014		497519		580		1.14851		75
188		472186		321		472526		472847		661		2.05919		340
